wave,scenario,date,model_S,model_E,model_I,model_R,model_confirmed,beta,actual_confirmed,basic_R0,effective_Re 
wave_2,25% beta reduction,2021-05-31,23285753.50136362,596.932434836006,3089.7117186753067,5847367.854482878,276726.6428813336,0.0402,561302.0,0.6401273885350319,0.5115813845805747
wave_2,25% beta reduction,2021-06-01,23285655.502403032,581.7811261047013,3011.3007432755417,5847559.415727599,276731.9948890725,0.0402,566587.0,0.6401273885350319,0.5115792315712705
wave_2,25% beta reduction,2021-06-02,23285559.990872465,567.0143639825036,2934.8792628801707,5847746.115500684,276737.2110523167,0.0402,571111.0,0.6401273885350319,0.5115771332100966
wave_2,25% beta reduction,2021-06-03,23285466.90363896,552.6223893691555,2860.396820393784,5847928.07715129,276742.29481886077,0.0402,576936.0,0.6401273885350319,0.5115750881100399
wave_2,25% beta reduction,2021-06-04,23285376.179171734,538.5956908524186,2787.8042372426107,5848105.420900185,276747.2495490004,0.0402,581560.0,0.6401273885350319,0.5115730949192868
wave_2,25% beta reduction,2021-06-05,23285287.757501535,524.9249984079156,2717.0535810512297,5848278.263919018,276752.0785177534,0.0402,585100.0,0.6401273885350319,0.5115711523203297
wave_2,25% beta reduction,2021-06-06,23285201.58018103,511.6012772625348,2648.0981341297847,5848446.720407592,276756.78491702356,0.0402,588124.0,0.6401273885350319,0.5115692590290972
wave_2,25% beta reduction,2021-06-07,23285117.59024617,498.61572191644706,2580.892362752337,5848610.901669173,276761.3718577101,0.0402,591494.0,0.6401273885350319,0.5115674137941059
wave_2,25% beta reduction,2021-06-08,23285035.732178587,485.9597503190823,2515.3918872072745,5848770.916183897,276765.8423717633,0.0402,595364.0,0.6401273885350319,0.5115656153956322
wave_2,25% beta reduction,2021-06-09,23284955.951868884,473.62499819465677,2451.5534526010215,5848926.86968033,276770.1994141877,0.0402,598813.0,0.6401273885350319,0.5115638626449086
wave_2,25% beta reduction,2021-06-10,23284878.1965809,461.6033135130624,2389.3349003966205,5849078.8652051985,276774.4458649947,0.0402,601687.0,0.6401273885350319,0.5115621543833364
wave_2,25% beta reduction,2021-06-11,23284802.414916866,449.88675110211585,2328.6951406691383,5849227.003191372,276778.58453110565,0.0402,604396.0,0.6401273885350319,0.5115604894817213
wave_2,25% beta reduction,2021-06-12,23284728.55678343,438.4675673973345,2269.5941250602004,5849371.3815241195,276782.61814820627,0.0402,606778.0,0.6401273885350319,0.5115588668395268
wave_2,25% beta reduction,2021-06-13,23284656.573358584,427.33821532555476,2211.992820414347,5849512.095605684,276786.54938255454,0.0402,608472.0,0.6401273885350319,0.5115572853841468
wave_2,25% beta reduction,2021-06-14,23284586.417059377,416.49133931884325,2155.8531830802776,5849649.238418232,276790.38083274214,0.0402,610521.0,0.6401273885350319,0.5115557440701978
wave_2,25% beta reduction,2021-06-15,23284518.041510493,405.91977045527454,2101.1381338604388,5849782.900585199,276794.1150314116,0.0402,612202.0,0.6401273885350319,0.511554241878827
wave_2,25% beta reduction,2021-06-16,23284451.4015136,395.61652172326245,2047.811533592787,5849913.170431093,276797.7544469297,0.0402,614216.0,0.6401273885350319,0.5115527778170402
wave_2,25% beta reduction,2021-06-17,23284386.453017477,385.5747834062355,1995.8381593489357,5850040.134039775,276801.30148501863,0.0402,615984.0,0.6401273885350319,0.5115513509170444
wave_2,25% beta reduction,2021-06-18,23284323.153088924,375.78791858454645,1945.1836812332692,5850163.875311265,276804.7584903452,0.0402,617947.0,0.6401273885350319,0.5115499602356095
wave_2,25% beta reduction,2021-06-19,23284261.45988437,366.2494587515964,1895.8146397679757,5850284.476017116,276808.12774807063,0.0402,619635.0,0.6401273885350319,0.5115486048534441
wave_2,25% beta reduction,2021-06-20,23284201.33262224,356.95309954124133,1847.6984238493135,5850402.015854376,276811.4114853601,0.0402,621056.0,0.6401273885350319,0.5115472838745885
wave_2,25% beta reduction,2021-06-21,23284142.73155599,347.89269656363143,1800.803249260778,5850516.572498195,276814.6118728547,0.0402,622640.0,0.6401273885350319,0.5115459964258224
wave_2,25% beta reduction,2021-06-22,23284085.61794785,339.0622613467124,1755.0981377291923,5850628.221653084,276817.7310261055,0.0402,626343.0,0.6401273885350319,0.5115447416560883
wave_2,25% beta reduction,2021-06-23,23284029.954043224,330.4559573806923,1710.5528965100784,5850737.037102895,276820.7710069719,0.0402,627854.0,0.6401273885350319,0.5115435187359283
wave_2,25% beta reduction,2021-06-24,23283975.703045744,322.06809626285144,1667.1380984890104,5850843.090759514,276823.7338249836,0.0402,629431.0,0.6401273885350319,0.5115423268569366
wave_2,25% beta reduction,2021-06-25,23283922.829092946,313.8931339401403,1624.8250627859722,5850946.45271034,276826.62143866887,0.0402,631152.0,0.6401273885350319,0.511541165231225
wave_2,25% beta reduction,2021-06-26,23283871.29723257,305.9256670470802,1583.585835850066,5851047.1912645465,276829.4357568488,0.0402,632326.0,0.6401273885350319,0.5115400330909021
wave_2,25% beta reduction,2021-06-27,23283821.073399466,298.16042933654444,1543.3931730322313,5851145.372998179,276832.1786398983,0.0402,633679.0,0.6401273885350319,0.511538929687567
wave_2,25% beta reduction,2021-06-28,23283772.12439308,290.59228820106057,1504.2205206239419,5851241.062798109,276834.8519009761,0.0402,635188.0,0.6401273885350319,0.5115378542918122
wave_2,25% beta reduction,2021-06-29,23283724.417855512,283.2162412823371,1466.0419983501429,5851334.323904869,276837.4573072223,0.0402,636916.0,0.6401273885350319,0.5115368061927442
wave_2,25% beta reduction,2021-06-30,23283677.922250133,276.02741316677515,1428.8323823049886,5851425.21795441,276839.99658092664,0.0402,638805.0,0.6401273885350319,0.5115357846975122
wave_2,25% beta reduction,2021-07-01,23283632.606840737,269.02105216478435,1392.5670883192222,5851513.805018795,276842.4714006665,0.0402,640662.0,0.6401273885350319,0.5115347891308503
wave_2,25% beta reduction,2021-07-02,23283588.441671234,262.19252717177676,1357.222155748319,5851600.143645863,276844.88340241625,0.0402,642053.0,0.6401273885350319,0.5115338188346318
wave_2,25% beta reduction,2021-07-03,23283545.397545848,255.53732460876864,1322.7742316707868,5851684.290897889,276847.2341806282,0.0402,643580.0,0.6401273885350319,0.5115328731674341
wave_2,25% beta reduction,2021-07-04,23283503.446009826,249.05104544057102,1289.2005554862812,5851766.302389264,276849.52528928674,0.0402,644622.0,0.6401273885350319,0.5115319515041139
wave_2,25% beta reduction,2021-07-05,23283462.559330627,242.7294022696021,1256.4789439034532,5851846.232323217,276851.7582429349,0.0402,646367.0,0.6401273885350319,0.5115310532353955
wave_2,25% beta reduction,2021-07-06,23283422.710479595,236.56821650340495,1224.5877763076971,5851924.133527611,276853.9345176754,0.0402,648085.0,0.6401273885350319,0.5115301777674669
wave_2,25% beta reduction,2021-07-07,23283383.873114098,230.56341559400173,1193.5059804992172,5852000.057489827,276856.0555521465,0.0402,650162.0,0.6401273885350319,0.5115293245215878
wave_2,25% beta reduction,2021-07-08,23283346.02156011,224.7110303472637,1163.2130187920664,5852074.054390769,276858.1227484723,0.0402,651380.0,0.6401273885350319,0.5115284929337074
wave_2,25% beta reduction,2021-07-09,23283309.13079525,219.00719230052252,1133.6888744650473,5852146.173138002,276860.13747318974,0.0402,652859.0,0.6401273885350319,0.5115276824540911
wave_2,25% beta reduction,2021-07-10,23283273.176432244,213.448131166693,1104.914038555597,5852216.461398051,276862.1010581516,0.0402,654212.0,0.6401273885350319,0.5115268925469573
wave_2,25% beta reduction,2021-07-11,23283238.134702798,208.03017234322135,1076.8694969879925,5852284.965627887,276864.0148014067,0.0402,655449.0,0.6401273885350319,0.5115261226901232
wave_2,25% beta reduction,2021-07-12,23283203.9824419,202.74973448421613,1049.5367180274395,5852351.731105607,276865.87996805797,0.0402,657139.0,0.6401273885350319,0.5115253723746603
wave_2,25% beta reduction,2021-07-13,23283170.697072495,197.6033271341601,1022.8976400518131,5852416.801960337,276867.69779109844,0.0402,658778.0,0.6401273885350319,0.511524641104557
wave_2,25% beta reduction,2021-07-14,23283138.25659058,192.58754842164228,996.9346596330299,5852480.221201384,276869.46947222616,0.0402,660788.0,0.6401273885350319,0.5115239283963918
wave_2,25% beta reduction,2021-07-15,23283106.63955064,187.69908281158874,971.6306199202272,5852542.030746643,276871.1961826385,0.0402,662570.0,0.6401273885350319,0.5115232337790127
wave_2,25% beta reduction,2021-07-16,23283075.8250515,182.93469891450928,946.9687993171287,5852602.271450284,276872.8790638062,0.0402,664576.0,0.6401273885350319,0.5115225567932268
wave_2,25% beta reduction,2021-07-17,23283045.792722482,178.29124735131464,922.9329004461614,5852660.983129736,276874.51922822767,0.0402,665886.0,0.6401273885350319,0.511521896991496
wave_2,25% beta reduction,2021-07-18,23283016.52270996,173.76565867229573,899.5070393920785,5852718.204591993,276876.1177601646,0.0402,667109.0,0.6401273885350319,0.5115212539376419
wave_2,25% beta reduction,2021-07-19,23282987.99566422,169.3549413288917,876.6757352180259,5852773.973659247,276877.6757163583,0.0402,668751.0,0.6401273885350319,0.511520627206557
wave_2,25% beta reduction,2021-07-20,23282960.192726698,165.05617969690854,854.4238997471648,5852828.327193872,276879.1941267283,0.0402,670953.0,0.6401273885350319,0.5115200163839236
wave_2,25% beta reduction,2021-07-21,23282933.095517486,160.86653214988408,832.7368276031386,5852881.301122775,276880.673995053,0.0402,672871.0,0.6401273885350319,0.5115194210659406
wave_2,25% beta reduction,2021-07-22,23282906.686123196,156.78322918132787,811.6001865028414,5852932.930461133,276882.1162996333,0.0402,674726.0,0.6401273885350319,0.511518840859056
wave_2,25% beta reduction,2021-07-23,23282880.947085124,152.8035715745969,791.0000077951071,5852983.24933552,276883.52199393895,0.0402,676708.0,0.6401273885350319,0.5115182753797068
wave_2,25% beta reduction,2021-07-24,23282855.8613877,148.92492861919933,770.9226772391033,5853032.291006456,276884.89200723893,0.0402,679017.0,0.6401273885350319,0.5115177242540659
wave_2,25% beta reduction,2021-07-25,23282831.412447244,145.1447363723491,751.3549260163676,5853080.08789038,276886.22724521573,0.0402,680556.0,0.6401273885350319,0.5115171871177947
wave_2,25% beta reduction,2021-07-26,23282807.584101014,141.46049596462413,732.2838219705756,5853126.671581065,276887.52859056374,0.0402,682947.0,0.6401273885350319,0.5115166636158021
wave_2,25% beta reduction,2021-07-27,23282784.360596504,137.8697719486098,713.6967610692844,5853172.072870492,276888.796903573,0.0402,685673.0,0.6401273885350319,0.5115161534020102
wave_2,25% beta reduction,2021-07-28,23282761.726581052,134.37019068943775,695.5814590820336,5853216.321769192,276890.0330226975,0.0402,688307.0,0.6401273885350319,0.5115156561391251
wave_2,25% beta reduction,2021-07-29,23282739.66709167,130.9594387961574,677.9259434693312,5853259.447526078,276891.2377651097,0.0402,690642.0,0.6401273885350319,0.5115151714984147
wave_2,25% beta reduction,2021-07-30,23282718.16754518,127.63526159290535,660.7185454771909,5853301.478647765,276892.41192724044,0.0402,693109.0,0.6401273885350319,0.5115146991594903
wave_2,25% beta reduction,2021-07-31,23282697.213728547,124.39546162886283,643.9478924320176,5853342.4429174075,276893.55628530553,0.0402,695389.0,0.6401273885350319,0.5115142388100958
wave_2,50% beta reduction,2021-03-14,23309998.627202258,7972.16349541931,18837.20930232558,5800000.0,275231.0,0.0268,275231.0,0.4267515923566879,0.34140936206844524
wave_2,50% beta reduction,2021-03-15,23309591.82356532,6949.705607828967,19074.918304000807,5801191.552522852,275298.60407011013,0.0268,275310.0,0.4267515923566879,0.34140340382827566
wave_2,50% beta reduction,2021-03-16,23309182.019816194,6108.53229976124,19125.53430173364,5802391.913582314,275357.7752849154,0.0268,275424.0,0.4267515923566879,0.3413974016470314
wave_2,50% beta reduction,2021-03-17,23308772.763251394,5413.760486185956,19030.78332302421,5803590.692939399,275409.9958272126,0.0268,275518.0,0.4267515923566879,0.34139140748011004
wave_2,50% beta reduction,2021-03-18,23308366.79933713,4837.327740217082,18824.024542572006,5804779.848380086,275456.46318924165,0.0268,275625.0,0.4267515923566879,0.34138546153891924
wave_2,50% beta reduction,2021-03-19,23307966.23284039,4356.654702072054,18531.8985306132,5805953.213926932,275498.1458192418,0.0268,275750.0,0.4267515923566879,0.34137959465088097
wave_2,50% beta reduction,2021-03-20,23307572.65720543,3953.5699426391166,18175.65182654456,5807106.121025394,275535.8278558966,0.0268,275829.0,0.4267515923566879,0.34137383015434
wave_2,50% beta reduction,2021-03-21,23307187.258411173,3613.445779920927,17772.201363160817,5808235.094445752,275570.1450917615,0.0268,275906.0,0.4267515923566879,0.3413681854197094
wave_2,50% beta reduction,2021-03-22,23306810.898321625,3324.503652660595,17334.989800542986,5809337.608225179,275601.61388661654,0.0268,276056.0,0.4267515923566879,0.3413626730702608
wave_2,50% beta reduction,2021-03-23,23306444.181557942,3077.2557785725357,16874.672808641302,5810411.88985485,275630.65441398305,0.0268,276244.0,0.4267515923566879,0.341357301961564
wave_2,50% beta reduction,2021-03-24,23306087.509130202,2864.05635380299,16399.67128388405,5811456.763232116,275657.6093526067,0.0268,276389.0,0.4267515923566879,0.341352077967004
wave_2,50% beta reduction,2021-03-25,23305741.121431354,2678.7407982506434,15916.615011875243,5812471.522758526,275682.7589165399,0.0268,276509.0,0.4267515923566879,0.3413470046074907
wave_2,50% beta reduction,2021-03-26,23305405.132685035,2516.3357695655545,15430.699085287913,5813455.832460117,275706.33294209756,0.0268,276665.0,0.4267515923566879,0.34134208355599777
wave_2,50% beta reduction,2021-03-27,23305079.558528338,2372.826059081066,14945.970204136485,5814409.645208451,275728.52060901537,0.0268,276750.0,0.4267515923566879,0.34133731504155373
wave_2,50% beta reduction,2021-03-28,23304764.338080507,2244.967208042462,14465.556624356957,5815333.1380871,275749.4782598519,0.0268,276839.0,0.4267515923566879,0.34133269817247
wave_2,50% beta reduction,2021-03-29,23304459.351583377,2130.134872834234,13991.852818990368,5816226.660724806,275769.3356906215,0.0268,276980.0,0.4267515923566879,0.3413282311947112
wave_2,50% beta reduction,2021-03-30,23304164.434486058,2026.2037284146284,13526.667744809009,5817090.694040727,275788.2012124558,0.0268,277147.0,0.4267515923566879,0.3413239116981866
wave_2,50% beta reduction,2021-03-31,23303879.388675068,1931.4501141901965,13071.34386190353,5817925.817348848,275806.16572526854,0.0268,277309.0,0.4267515923566879,0.3413197367812315
wave_2,50% beta reduction,2021-04-01,23303603.991413362,1844.4737639014297,12626.85265093709,5818732.682171808,275823.30599711585,0.0268,277461.0,0.4267515923566879,0.34131570318153304
wave_2,50% beta reduction,2021-04-02,23303338.002441026,1764.1348752363526,12193.871245255208,5819511.99143849,275839.6873049412,0.0268,277640.0,0.4267515923566879,0.3413118073801298
wave_2,50% beta reduction,2021-04-03,23303081.16960139,1689.503509641869,11772.84388879271,5820264.483000184,275855.3655618486,0.0268,277768.0,0.4267515923566879,0.34130804568381473
wave_2,50% beta reduction,2021-04-04,23302833.233284876,1619.8189033671338,11364.031202319404,5820990.916609445,275870.3890314964,0.0268,277944.0,0.4267515923566879,0.34130441429022235
wave_2,50% beta reduction,2021-04-05,23302593.929925404,1554.456745445215,10967.549655112789,5821692.063674045,275884.79971046915,0.0268,278210.0,0.4267515923566879,0.3413009093390379
wave_2,50% beta reduction,2021-04-06,23302362.99473795,1492.902859841869,10583.403168587027,5822368.69923363,275898.6344436249,0.0268,278470.0,0.4267515923566879,0.3412975269520936
wave_2,50% beta reduction,2021-04-07,23302140.163848806,1434.7320356532869,10211.508400195506,5823021.595715352,275911.92582466546,0.0268,278768.0,0.4267515923566879,0.3412942632645693
wave_2,50% beta reduction,2021-04-08,23301925.17594024,1379.5909957107624,9851.714951937225,5823651.5181121165,275924.7029239298,0.0268,279100.0,0.4267515923566879,0.3412911144490808
wave_2,50% beta reduction,2021-04-09,23301717.77350724,1327.184692058628,9503.821503468913,5824259.220297237,275936.9918771734,0.0268,279388.0,0.4267515923566879,0.3412880767340867
wave_2,50% beta reduction,2021-04-10,23301517.7038048,1277.2652760042686,9167.588673447692,5824845.4422457535,275948.81636247825,0.0268,279725.0,0.4267515923566879,0.3412851464177631
wave_2,50% beta reduction,2021-04-11,23301324.71954875,1229.6232184246007,8842.749254893195,5825410.907977934,275960.19798711274,0.0268,280028.0,0.4267515923566879,0.3412823198782681
wave_2,50% beta reduction,2021-04-12,23301138.57942066,1184.0801588840009,8529.016343499916,5825956.32407696,275971.1566018877,0.0268,280524.0,0.4267515923566879,0.34127959358113685
wave_2,50% beta reduction,2021-04-13,23300959.048417293,1140.4831448028388,8226.089775871043,5826482.378662038,275981.71055711305,0.0268,280984.0,0.4267515923566879,0.34127696408439984
wave_2,50% beta reduction,2021-04-14,23300785.89807722,1098.6999883748817,7933.661212697998,5826989.74072171,275991.87691149744,0.0268,281564.0,0.4267515923566879,0.3412744280419019
wave_2,50% beta reduction,2021-04-15,23300618.906610582,1058.615522349855,7651.4181360478915,5827479.0597310215,276001.6716031123,0.0268,282054.0,0.4267515923566879,0.3412719822052029
wave_2,50% beta reduction,2021-04-16,23300457.858952887,1020.1285787335243,7379.04697698771,5827950.965491394,276011.1095897544,0.0268,282890.0,0.4267515923566879,0.3412696234243658
wave_2,50% beta reduction,2021-04-17,23300302.546759557,983.1495489687442,7116.235547231891,5828406.068144244,276020.20496460673,0.0268,283658.0,0.4267515923566879,0.3412673486478763
wave_2,50% beta reduction,2021-04-18,23300152.76835461,947.5984119002708,6862.6749143098905,5828844.958319181,276028.971051944,0.0268,284673.0,0.4267515923566879,0.3412651549218919
wave_2,50% beta reduction,2021-04-19,23300008.328644127,913.4031381226164,6618.060832273214,5829268.207385477,276037.4204866995,0.0268,285900.0,0.4267515923566879,0.34126303938897395
wave_2,50% beta reduction,2021-04-20,23299869.03900305,880.4983972318983,6382.094817879822,5829676.367781837,276045.5652809665,0.0268,287567.0,0.4267515923566879,0.3412609992864299
wave_2,50% beta reduction,2021-04-21,23299734.7171421,848.824508907976,6154.484944448804,5830069.9734045435,276053.41687990725,0.0268,289787.0,0.4267515923566879,0.3412590319443638
wave_2,50% beta reduction,2021-04-22,23299605.186960213,818.3265903321983,5934.946411318781,5830449.54003814,276060.9862090593,0.0268,292152.0,0.4267515923566879,0.34125713478351555
wave_2,50% beta reduction,2021-04-23,23299480.278386798,788.9538617533909,5723.201935385428,5830815.565816068,276068.2837146437,0.0268,294601.0,0.4267515923566879,0.34125530531295023
wave_2,50% beta reduction,2021-04-24,23299359.827217214,760.6590794960878,5518.98200198703,5831168.531701309,276075.3193981658,0.0268,297087.0,0.4267515923566879,0.3412535411276482
wave_2,50% beta reduction,2021-04-25,23299243.67494413,733.3980717187287,5322.025005010179,5831508.901979147,276082.1028463506,0.0268,300119.0,0.4267515923566879,0.3412518399060355
wave_2,50% beta reduction,2021-04-26,23299131.668586884,707.1293570636111,5132.077300145284,5831837.124755914,276088.64325725153,0.0268,303561.0,0.4267515923566879,0.34125019940748436
wave_2,50% beta reduction,2021-04-27,23299023.660520494,681.8138302262548,4948.893190448106,5832153.632458839,276094.9494632112,0.0268,307925.0,0.4267515923566879,0.34124861746980883
wave_2,50% beta reduction,2021-04-28,23298919.50830559,657.4145015955798,4772.234859529442,5832458.84233329,276101.02995122026,0.0268,312699.0,0.4267515923566879,0.341247092006774
wave_2,50% beta reduction,2021-04-29,23298819.07452026,633.8962806274369,4601.8722646160895,5832753.156934502,276106.89288111817,0.0268,317530.0,0.4267515923566879,0.3412456210056329
wave_2,50% beta reduction,2021-04-30,23298722.226594537,611.2257946327758,4437.5829992539,5833036.964611582,276112.5461019925,0.0268,323187.0,0.4267515923566879,0.34124420252470256
wave_2,50% beta reduction,2021-05-01,23298628.836648125,589.3712362846923,4279.152133439032,5833310.639982156,276117.9971670676,0.0268,328893.0,0.4267515923566879,0.3412428346909872
wave_2,50% beta reduction,2021-05-02,23298538.781331755,568.3022344534195,4126.372037370695,5833574.544396425,276123.25334731844,0.0268,336030.0,0.4267515923566879,0.34124151569785455
wave_2,50% beta reduction,2021-05-03,23298451.941672467,547.9897440274301,3979.042193740649,5833829.026389771,276128.321644,0.0268,343418.0,0.4267515923566879,0.34124024380276974
wave_2,50% beta reduction,2021-05-04,23298368.202923007,528.4059512223713,3836.969002449746,5834074.422123329,276133.2088002492,0.0268,351005.0,0.4267515923566879,0.3412390173250899
wave_2,50% beta reduction,2021-05-05,23298287.454415508,509.52419155788,3699.9655808200587,5834311.055812121,276137.92131188605,0.0268,359610.0,0.4267515923566879,0.3412378346439205
wave_2,50% beta reduction,2021-05-06,23298209.589419477,491.31887822783733,3567.8515617127505,5834539.240140589,276142.4654375188,0.0268,368580.0,0.4267515923566879,0.34123669419603603
wave_2,50% beta reduction,2021-05-07,23298134.505004134,473.76543902836823,3440.4528914345983,5834759.276665409,276146.8472080386,0.0268,377603.0,0.4267515923566879,0.341235594473863
wave_2,50% beta reduction,2021-05-08,23298062.10190508,456.84026036081593,3317.601628894247,5834971.456205671,276151.07243557484,0.0268,385890.0,0.4267515923566879,0.3412345340235277
wave_2,50% beta reduction,2021-05-09,23297992.28439527,440.52063711085424,3199.13574713206,5835176.059220495,276155.14672196866,0.0268,394667.0,0.4267515923566879,0.3412335114429662
wave_2,50% beta reduction,2021-05-10,23297924.9601602,424.78472743336664,3084.8989380781823,5835373.356174295,276159.07546681515,0.0268,403794.0,0.4267515923566879,0.34123252538009613
wave_2,50% beta reduction,2021-05-11,23297860.04017728,409.61151165660243,2974.740421178742,5835563.607889892,276162.86387511354,0.0268,413111.0,0.4267515923566879,0.3412315745310503
wave_2,50% beta reduction,2021-05-12,23297797.438599233,394.9807546671498,2868.5147563592177,5835747.065889746,276166.51696456067,0.0268,422349.0,0.4267515923566879,0.3412306576384684
wave_2,50% beta reduction,2021-05-13,23297737.072641503,380.8729712564765,2766.081661658254,5835923.972725586,276170.0395725166,0.0268,431191.0,0.4267515923566879,0.3412297734898484
wave_2,50% beta reduction,2021-05-14,23297678.8624735,367.269394005821,2667.3058357576388,5836094.562296743,276173.4363626672,0.0268,439658.0,0.4267515923566879,0.3412289209159532
wave_2,50% beta reduction,2021-05-15,23297622.7311136,354.1519433636198,2572.0567855491995,5836259.06015749,276176.7118314057,0.0268,447704.0,0.4267515923566879,0.34122809878927357
wave_2,50% beta reduction,2021-05-16,23297568.60432784,341.50319963206664,2480.208658812524,5836417.683813721,276179.8703139508,0.0268,455020.0,0.4267515923566879,0.34122730602254314
wave_2,50% beta reduction,2021-05-17,23297516.410532072,329.3063766297651,2391.640082025087,5836570.643009276,276182.9159902185,0.0268,464218.0,0.4267515923566879,0.3412265415673066
wave_2,50% beta reduction,2021-05-18,23297466.080697633,317.5452968381001,2306.234003285633,5836718.140002246,276185.8528904616,0.0268,472354.0,0.4267515923566879,0.34122580441253686
wave_2,50% beta reduction,2021-05-19,23297417.54826026,306.2043678718231,2223.8775403002355,5836860.3698315695,276188.6849006894,0.0268,480418.0,0.4267515923566879,0.3412250935833022
wave_2,50% beta reduction,2021-05-20,23297370.74903226,295.2685601409401,2144.46183335643,5836997.520574244,276191.41576787946,0.0268,488645.0,0.4267515923566879,0.3412244081394791
wave_2,50% beta reduction,2021-05-21,23297325.621117763,284.7233855925341,2067.881903192735,5837129.773593453,276194.0491049913,0.0268,497052.0,0.4267515923566879,0.341223747174511
wave_2,50% beta reduction,2021-05-22,23297282.10483098,274.5548774386315,1994.0365136574728,5837257.303777924,276196.58839579177,0.0268,505643.0,0.4267515923566879,0.34122310981421133
wave_2,50% beta reduction,2021-05-23,23297240.142617367,264.7495707904288,1922.8280390411844,5837380.279772803,276199.03699950024,0.0268,513241.0,0.4267515923566879,0.34122249521560877
wave_2,50% beta reduction,2021-05-24,23297199.678977564,255.2944841307634,1854.1623359602636,5837498.864202347,276201.39815526194,0.0268,520461.0,0.4267515923566879,0.3412219025658333
wave_2,50% beta reduction,2021-05-25,23297160.660394065,246.17710156615664,1787.9486196651267,5837613.213884704,276203.67498645664,0.0268,528848.0,0.4267515923566879,0.341221331081042
wave_2,50% beta reduction,2021-05-26,23297123.035260484,237.38535580748834,1724.099344643779,5837723.480039066,276205.8705048495,0.0268,535525.0,0.4267515923566879,0.3412207800053831
wave_2,50% beta reduction,2021-05-27,23297086.753813323,228.90761183471236,1662.5300893906347,5837829.808485454,276207.98761459015,0.0268,542256.0,0.4267515923566879,0.34122024860999656
wave_2,50% beta reduction,2021-05-28,23297051.768066194,220.73265120625524,1603.1594452105808,5837932.339837392,276210.0291160671,0.0268,549111.0,0.4267515923566879,0.3412197361920509
wave_2,50% beta reduction,2021-05-29,23297018.031746373,212.8496569780739,1545.90890892928,5838031.209687722,276211.9977096216,0.0268,553422.0,0.4267515923566879,0.3412192420738138
wave_2,50% beta reduction,2021-05-30,23296985.500233617,205.24819920095126,1490.7027793823968,5838126.548787802,276213.8959991278,0.0268,557124.0,0.4267515923566879,0.34121876560175585
wave_2,50% beta reduction,2021-05-31,23296954.13050116,197.91822096762206,1437.4680575586215,5838218.483220319,276215.7264954436,0.0268,561302.0,0.4267515923566879,0.34121830614568643
wave_2,50% beta reduction,2021-06-01,23296923.88105881,190.85002498385697,1386.13435027394,5838307.134565939,276217.4916197369,0.0268,566587.0,0.4267515923566879,0.3412178630979205
wave_2,50% beta reduction,2021-06-02,23296894.71189809,184.03426063977793,1336.6337772574557,5838392.62006402,276219.19370669243,0.0268,571111.0,0.4267515923566879,0.3412174358724748
wave_2,50% beta reduction,2021-06-03,23296866.584439322,177.4619115595081,1288.900881532107,5838475.052767591,276220.83500760345,0.0268,576936.0,0.4267515923566879,0.3412170239042929
wave_2,50% beta reduction,2021-06-04,23296839.461480618,171.12428360883177,1242.872542976813,5838554.541692802,276222.41769335227,0.0268,581560.0,0.4267515923566879,0.3412166266484982
wave_2,50% beta reduction,2021-06-05,23296813.307148654,165.0129933418997,1198.487894959823,5838631.1919630505,276223.94385728386,0.0268,585100.0,0.4267515923566879,0.3412162435796729
wave_2,50% beta reduction,2021-06-06,23296788.086851243,159.11995686920363,1155.6882439363471,5838705.104947957,276225.4155179765,0.0268,588124.0,0.4267515923566879,0.3412158741911634
wave_2,50% beta reduction,2021-06-07,23296763.767231584,153.4373791300886,1114.4169919068459,5838776.378397386,276226.83462191344,0.0268,591494.0,0.4267515923566879,0.3412155179944099
wave_2,50% beta reduction,2021-06-08,23296740.316124134,147.95774355399905,1074.6195616356351,5838845.106570682,276228.20304605854,0.0268,595364.0,0.4267515923566879,0.34121517451830075
wave_2,50% beta reduction,2021-06-09,23296717.702512078,142.67380209548477,1036.2433245327106,5838911.380361299,276229.5226003398,0.0268,598813.0,0.4267515923566879,0.3412148433085487
wave_2,50% beta reduction,2021-06-10,23296695.896486294,137.57856562874005,999.2375311048936,5838975.287416978,276230.7950300443,0.0268,601687.0,0.4267515923566879,0.34121452392709056
wave_2,50% beta reduction,2021-06-11,23296674.8692058,132.6652946881299,963.5532438855283,5839036.912255632,276232.02201812714,0.0268,604396.0,0.4267515923566879,0.34121421595150736
wave_2,50% beta reduction,2021-06-12,23296654.592859607,127.92749054177791,929.1432727550281,5839096.3363771,276233.2051874381,0.0268,606778.0,0.4267515923566879,0.34121391897446635
wave_2,50% beta reduction,2021-06-13,23296635.04062994,123.35888658586357,895.9621125675533,5839153.6383709125,276234.34610286856,0.0268,608472.0,0.4267515923566879,0.34121363260318144
wave_2,50% beta reduction,2021-06-14,23296616.18665675,118.95344004780671,863.9658830020127,5839208.8940202035,276235.4462734216,0.0268,610521.0,0.4267515923566879,0.3412133564588941
wave_2,50% beta reduction,2021-06-15,23296598.00600354,114.70532398701089,833.112270558407,5839262.176401919,276236.50715420814,0.0268,612202.0,0.4267515923566879,0.3412130901763724
wave_2,50% beta reduction,2021-06-16,23296580.47462435,110.6089195822998,803.3604726232753,5839313.5559834475,276237.5301483721,0.0268,614216.0,0.4267515923566879,0.3412128334034279
